 ,X,Y,BX,BY,Width,Height
1,124,203,124,203,1,1
2,124,316,124,316,1,1
3,124,236,124,236,1,1
4,124,338,124,338,1,1
5,124,180,124,180,1,1
6,124,124,124,124,1,1
7,124,56,124,56,1,1
8,124,11,124,11,1,1
9,124,293,124,293,1,1
10,124,270,124,270,1,1
11,124,214,124,214,1,1
12,124,135,124,135,1,1
13,124,102,124,102,1,1
14,124,79,124,79,1,1
15,124,225,124,225,1,1
16,124,191,124,191,1,1
17,124,169,124,169,1,1
18,124,158,124,158,1,1
19,124,113,124,113,1,1
20,124,45,124,45,1,1
21,124,327,124,327,1,1
22,124,259,124,259,1,1
23,124,34,124,34,1,1
24,124,0,124,0,1,1
25,124,349,124,349,1,1
26,124,304,124,304,1,1
27,124,281,124,281,1,1
28,124,146,124,146,1,1
29,124,22,124,22,1,1
30,124,247,124,247,1,1
31,124,91,124,91,1,1
32,124,67,124,67,1,1
