 ,X,Y,BX,BY,Width,Height
1,98,22,98,22,1,1
2,98,13,98,13,1,1
3,100,115,100,115,1,1
4,94,68,94,68,1,1
5,96,31,96,31,1,1
6,97,152,97,152,1,1
7,99,124,99,124,1,1
8,94,96,94,96,1,1
9,94,59,94,59,1,1
10,105,50,105,50,1,1
11,101,207,101,207,1,1
12,100,198,100,198,1,1
13,98,161,98,161,1,1
14,104,272,104,272,1,1
15,102,235,102,235,1,1
16,99,170,99,170,1,1
17,92,105,92,105,1,1
18,106,87,106,87,1,1
19,105,78,105,78,1,1
20,90,3,90,3,1,1
21,107,290,107,290,1,1
22,105,281,105,281,1,1
23,104,244,104,244,1,1
24,92,133,92,133,1,1
25,103,41,103,41,1,1
26,109,327,109,327,1,1
27,100,143,100,143,1,1
28,108,318,108,318,1,1
29,102,308,102,308,1,1
30,95,188,95,188,1,1
31,93,179,93,179,1,1
32,102,299,102,299,1,1
33,105,263,105,263,1,1
34,102,226,102,226,1,1
35,96,216,96,216,1,1
36,103,345,103,345,1,1
37,101,336,101,336,1,1
38,105,254,105,254,1,1
