 ,X,Y,BX,BY,Width,Height
1,132,156,132,156,1,1
2,132,116,132,116,1,1
3,132,217,132,217,1,1
4,132,197,132,197,1,1
5,132,176,132,176,1,1
6,132,136,132,136,1,1
7,132,55,132,55,1,1
8,132,207,132,207,1,1
9,132,166,132,166,1,1
10,132,146,132,146,1,1
11,132,126,132,126,1,1
12,132,105,132,105,1,1
13,132,95,132,95,1,1
14,132,75,132,75,1,1
15,132,65,132,65,1,1
16,132,45,132,45,1,1
17,132,35,132,35,1,1
18,132,24,132,24,1,1
19,132,14,132,14,1,1
20,132,4,132,4,1,1
21,132,298,132,298,1,1
22,132,277,132,277,1,1
23,132,267,132,267,1,1
24,132,257,132,257,1,1
25,132,247,132,247,1,1
26,132,237,132,237,1,1
27,132,227,132,227,1,1
28,132,186,132,186,1,1
29,132,85,132,85,1,1
30,132,338,132,338,1,1
31,132,318,132,318,1,1
32,132,307,132,307,1,1
33,132,287,132,287,1,1
34,132,348,132,348,1,1
35,132,327,132,327,1,1
