 ,X,Y,BX,BY,Width,Height
1,101,9,101,9,1,1
2,101,18,101,18,1,1
3,101,46,101,46,1,1
4,101,55,101,55,1,1
5,100,0,100,0,1,1
6,100,37,100,37,1,1
7,100,28,100,28,1,1
8,101,83,101,83,1,1
9,101,92,101,92,1,1
10,101,101,101,101,1,1
11,101,65,101,65,1,1
12,101,73,101,73,1,1
13,101,120,101,120,1,1
14,101,110,101,110,1,1
15,101,129,101,129,1,1
16,101,147,101,147,1,1
17,101,138,101,138,1,1
18,96,197,96,197,1,1
19,100,206,100,206,1,1
20,97,179,97,179,1,1
21,96,170,96,170,1,1
22,98,160,98,160,1,1
23,96,234,96,234,1,1
24,100,224,100,224,1,1
25,99,187,99,187,1,1
26,98,261,98,261,1,1
27,100,252,100,252,1,1
28,95,216,95,216,1,1
29,100,290,100,290,1,1
30,100,242,100,242,1,1
31,101,317,101,317,1,1
32,101,299,101,299,1,1
33,101,280,101,280,1,1
34,100,270,100,270,1,1
35,101,344,101,344,1,1
36,101,326,101,326,1,1
37,101,307,101,307,1,1
38,101,335,101,335,1,1
39,101,349,101,349,1,1
