 ,X,Y,BX,BY,Width,Height
1,207,3,207,3,1,1
2,205,10,205,10,1,1
3,189,64,189,64,1,1
4,201,23,201,23,1,1
5,195,43,195,43,1,1
6,199,30,199,30,1,1
7,181,91,181,91,1,1
8,187,71,187,71,1,1
9,197,37,197,37,1,1
10,203,17,203,17,1,1
11,179,98,179,98,1,1
12,183,84,183,84,1,1
13,193,51,193,51,1,1
14,191,57,191,57,1,1
15,165,145,165,145,1,1
16,177,105,177,105,1,1
17,171,125,171,125,1,1
18,185,78,185,78,1,1
19,173,118,173,118,1,1
20,174,112,174,112,1,1
21,160,159,160,159,1,1
22,122,288,122,288,1,1
23,168,132,168,132,1,1
24,158,166,158,166,1,1
25,152,186,152,186,1,1
26,166,139,166,139,1,1
27,154,179,154,179,1,1
28,162,152,162,152,1,1
29,148,200,148,200,1,1
30,156,173,156,173,1,1
31,136,240,136,240,1,1
32,140,227,140,227,1,1
33,150,193,150,193,1,1
34,142,220,142,220,1,1
35,124,281,124,281,1,1
36,132,254,132,254,1,1
37,146,207,146,207,1,1
38,130,261,130,261,1,1
39,138,234,138,234,1,1
40,118,302,118,302,1,1
41,128,268,128,268,1,1
42,120,295,120,295,1,1
43,133,248,133,248,1,1
44,109,329,109,329,1,1
45,112,322,112,322,1,1
46,107,336,107,336,1,1
47,126,275,126,275,1,1
48,105,343,105,343,1,1
49,144,214,144,214,1,1
50,113,316,113,316,1,1
51,115,309,115,309,1,1
52,103,349,103,349,1,1
