 ,X,Y,BX,BY,Width,Height
1,21,305,21,305,1,1
2,21,275,21,275,1,1
3,21,111,21,111,1,1
4,21,178,21,178,1,1
5,21,208,21,208,1,1
6,21,74,21,74,1,1
7,21,141,21,141,1,1
8,21,342,21,342,1,1
9,21,245,21,245,1,1
10,21,186,21,186,1,1
11,21,156,21,156,1,1
12,21,171,21,171,1,1
13,21,7,21,7,1,1
14,21,148,21,148,1,1
15,21,312,21,312,1,1
16,21,215,21,215,1,1
17,21,253,21,253,1,1
18,21,223,21,223,1,1
19,21,238,21,238,1,1
20,21,89,21,89,1,1
21,21,119,21,119,1,1
22,21,320,21,320,1,1
23,21,283,21,283,1,1
24,21,44,21,44,1,1
25,21,349,21,349,1,1
26,21,81,21,81,1,1
27,21,126,21,126,1,1
28,21,104,21,104,1,1
29,21,193,21,193,1,1
30,21,268,21,268,1,1
31,21,52,21,52,1,1
32,21,335,21,335,1,1
33,21,37,21,37,1,1
34,21,290,21,290,1,1
35,21,298,21,298,1,1
36,21,67,21,67,1,1
37,21,22,21,22,1,1
38,21,163,21,163,1,1
39,21,260,21,260,1,1
40,21,327,21,327,1,1
41,21,230,21,230,1,1
42,21,200,21,200,1,1
43,21,133,21,133,1,1
44,21,59,21,59,1,1
45,21,96,21,96,1,1
46,21,30,21,30,1,1
47,21,15,21,15,1,1
48,21,0,21,0,1,1
