 ,X,Y,BX,BY,Width,Height
1,134,176,134,176,1,1
2,134,165,134,165,1,1
3,134,196,134,196,1,1
4,134,134,134,134,1,1
5,134,186,134,186,1,1
6,134,154,134,154,1,1
7,134,215,134,215,1,1
8,134,205,134,205,1,1
9,134,144,134,144,1,1
10,134,123,134,123,1,1
11,134,113,134,113,1,1
12,134,103,134,103,1,1
13,134,93,134,93,1,1
14,134,83,134,83,1,1
15,134,73,134,73,1,1
16,134,54,134,54,1,1
17,134,225,134,225,1,1
18,134,44,134,44,1,1
19,134,63,134,63,1,1
20,134,34,134,34,1,1
21,134,24,134,24,1,1
22,134,306,134,306,1,1
23,134,14,134,14,1,1
24,134,4,134,4,1,1
25,134,295,134,295,1,1
26,134,286,134,286,1,1
27,134,345,134,345,1,1
28,134,311,134,311,1,1
29,134,276,134,276,1,1
30,134,335,134,335,1,1
31,134,235,134,235,1,1
32,134,265,134,265,1,1
33,134,245,134,245,1,1
34,134,255,134,255,1,1
35,134,325,134,325,1,1
