 ,X,Y,BX,BY,Width,Height
1,113,79,113,79,1,1
2,110,100,110,100,1,1
3,113,72,113,72,1,1
4,121,30,121,30,1,1
5,122,16,122,16,1,1
6,91,240,91,240,1,1
7,108,114,108,114,1,1
8,114,65,114,65,1,1
9,122,23,122,23,1,1
10,122,9,122,9,1,1
11,129,3,129,3,1,1
12,85,275,85,275,1,1
13,86,268,86,268,1,1
14,91,233,91,233,1,1
15,107,121,107,121,1,1
16,122,52,122,52,1,1
17,123,45,123,45,1,1
18,89,254,89,254,1,1
19,94,219,94,219,1,1
20,100,170,100,170,1,1
21,101,163,101,163,1,1
22,101,156,101,156,1,1
23,103,149,103,149,1,1
24,106,128,106,128,1,1
25,115,94,115,94,1,1
26,116,87,116,87,1,1
27,119,59,119,59,1,1
28,124,38,124,38,1,1
29,80,324,80,324,1,1
30,82,317,82,317,1,1
31,84,310,84,310,1,1
32,86,282,86,282,1,1
33,89,247,89,247,1,1
34,95,212,95,212,1,1
35,96,205,96,205,1,1
36,96,198,96,198,1,1
37,111,108,111,108,1,1
38,80,331,80,331,1,1
39,88,261,88,261,1,1
40,93,227,93,227,1,1
41,100,185,100,185,1,1
42,102,178,102,178,1,1
43,104,144,104,144,1,1
44,108,136,108,136,1,1
45,78,345,78,345,1,1
46,79,338,79,338,1,1
47,84,303,84,303,1,1
48,83,297,83,297,1,1
49,99,192,99,192,1,1
50,85,289,85,289,1,1
