 ,X,Y,BX,BY,Width,Height
1,202,5,202,5,1,1
2,203,13,203,13,1,1
3,208,38,208,38,1,1
4,203,22,203,22,1,1
5,205,30,205,30,1,1
6,216,89,216,89,1,1
7,215,81,215,81,1,1
8,209,46,209,46,1,1
9,217,96,217,96,1,1
10,211,55,211,55,1,1
11,217,112,217,112,1,1
12,217,104,217,104,1,1
13,211,62,211,62,1,1
14,213,71,213,71,1,1
15,217,121,217,121,1,1
16,217,128,217,128,1,1
17,217,136,217,136,1,1
18,217,147,217,147,1,1
19,217,152,217,152,1,1
20,217,160,217,160,1,1
21,217,171,217,171,1,1
22,217,177,217,177,1,1
23,217,196,217,196,1,1
24,217,185,217,185,1,1
25,217,204,217,204,1,1
26,217,212,217,212,1,1
27,217,221,217,221,1,1
28,217,238,217,238,1,1
29,217,229,217,229,1,1
30,217,246,217,246,1,1
31,217,254,217,254,1,1
32,217,262,217,262,1,1
33,217,268,217,268,1,1
34,217,276,217,276,1,1
35,217,287,217,287,1,1
36,217,295,217,295,1,1
37,217,303,217,303,1,1
38,217,337,217,337,1,1
39,217,320,217,320,1,1
40,217,328,217,328,1,1
41,217,309,217,309,1,1
42,217,345,217,345,1,1
