 ,X,Y,BX,BY,Width,Height
1,117,330,117,330,1,1
2,119,322,119,322,1,1
3,119,306,119,306,1,1
4,115,345,115,345,1,1
5,114,337,114,337,1,1
6,119,314,119,314,1,1
7,119,298,119,298,1,1
8,119,282,119,282,1,1
9,119,290,119,290,1,1
10,119,275,119,275,1,1
11,119,251,119,251,1,1
12,119,267,119,267,1,1
13,119,259,119,259,1,1
14,119,243,119,243,1,1
15,119,235,119,235,1,1
16,119,227,119,227,1,1
17,119,220,119,220,1,1
18,119,212,119,212,1,1
19,119,204,119,204,1,1
20,119,196,119,196,1,1
21,119,188,119,188,1,1
22,119,165,119,165,1,1
23,119,180,119,180,1,1
24,119,172,119,172,1,1
25,119,157,119,157,1,1
26,119,141,119,141,1,1
27,119,149,119,149,1,1
28,119,133,119,133,1,1
29,119,110,119,110,1,1
30,119,126,119,126,1,1
31,119,118,119,118,1,1
32,119,102,119,102,1,1
33,119,86,119,86,1,1
34,119,94,119,94,1,1
35,119,71,119,71,1,1
36,119,63,119,63,1,1
37,119,78,119,78,1,1
38,119,55,119,55,1,1
39,119,47,119,47,1,1
40,119,31,119,31,1,1
41,119,39,119,39,1,1
42,119,24,119,24,1,1
43,119,16,119,16,1,1
44,119,8,119,8,1,1
45,119,1,119,1,1,1
