 ,X,Y,BX,BY,Width,Height
1,144,339,144,339,1,1
2,145,332,145,332,1,1
3,147,325,147,325,1,1
4,141,346,141,346,1,1
5,149,318,149,318,1,1
6,148,297,148,297,1,1
7,150,268,150,268,1,1
8,151,290,151,290,1,1
9,159,233,159,233,1,1
10,139,310,139,310,1,1
11,146,304,146,304,1,1
12,151,275,151,275,1,1
13,153,283,153,283,1,1
14,147,261,147,261,1,1
15,159,226,159,226,1,1
16,157,219,157,219,1,1
17,169,184,169,184,1,1
18,153,255,153,255,1,1
19,159,241,159,241,1,1
20,154,212,154,212,1,1
21,170,191,170,191,1,1
22,155,248,155,248,1,1
23,166,177,166,177,1,1
24,150,205,150,205,1,1
25,166,199,166,199,1,1
26,166,170,166,170,1,1
27,162,163,162,163,1,1
28,173,149,173,149,1,1
29,161,156,161,156,1,1
30,173,142,173,142,1,1
31,173,121,173,121,1,1
32,172,135,172,135,1,1
33,173,128,173,128,1,1
34,173,101,173,101,1,1
35,168,114,168,114,1,1
36,162,109,162,109,1,1
37,173,79,173,79,1,1
38,169,74,169,74,1,1
39,162,95,162,95,1,1
40,163,88,163,88,1,1
41,172,67,172,67,1,1
42,173,46,173,46,1,1
43,171,53,171,53,1,1
44,168,60,168,60,1,1
45,173,39,173,39,1,1
46,173,32,173,32,1,1
47,173,18,173,18,1,1
48,172,26,172,26,1,1
49,173,11,173,11,1,1
50,173,5,173,5,1,1
51,165,1,165,1,1,1
