 ,X,Y,BX,BY,Width,Height
1,62,3,62,3,1,1
2,64,10,64,10,1,1
3,58,16,58,16,1,1
4,58,23,58,23,1,1
5,58,30,58,30,1,1
6,58,37,58,37,1,1
7,55,44,55,44,1,1
8,55,51,55,51,1,1
9,55,59,55,59,1,1
10,55,73,55,73,1,1
11,58,65,58,65,1,1
12,55,100,55,100,1,1
13,55,86,55,86,1,1
14,55,79,55,79,1,1
15,55,107,55,107,1,1
16,55,127,55,127,1,1
17,55,93,55,93,1,1
18,55,141,55,141,1,1
19,55,148,55,148,1,1
20,55,349,55,349,1,1
21,55,113,55,113,1,1
22,55,342,55,342,1,1
23,55,335,55,335,1,1
24,55,175,55,175,1,1
25,55,134,55,134,1,1
26,55,120,55,120,1,1
27,55,321,55,321,1,1
28,55,216,55,216,1,1
29,55,168,55,168,1,1
30,55,196,55,196,1,1
31,55,328,55,328,1,1
32,55,161,55,161,1,1
33,55,236,55,236,1,1
34,55,209,55,209,1,1
35,55,263,55,263,1,1
36,55,154,55,154,1,1
37,55,188,55,188,1,1
38,55,315,55,315,1,1
39,55,308,55,308,1,1
40,55,181,55,181,1,1
41,55,243,55,243,1,1
42,55,301,55,301,1,1
43,55,229,55,229,1,1
44,55,202,55,202,1,1
45,55,295,55,295,1,1
46,55,256,55,256,1,1
47,55,222,55,222,1,1
48,55,288,55,288,1,1
49,55,281,55,281,1,1
50,55,270,55,270,1,1
51,55,275,55,275,1,1
52,55,249,55,249,1,1
