 ,X,Y,BX,BY,Width,Height
1,149,25,149,25,1,1
2,149,2,149,2,1,1
3,149,55,149,55,1,1
4,149,32,149,32,1,1
5,149,92,149,92,1,1
6,149,69,149,69,1,1
7,149,122,149,122,1,1
8,149,40,149,40,1,1
9,149,10,149,10,1,1
10,149,18,149,18,1,1
11,149,152,149,152,1,1
12,149,107,149,107,1,1
13,149,62,149,62,1,1
14,149,159,149,159,1,1
15,149,77,149,77,1,1
16,149,137,149,137,1,1
17,149,47,149,47,1,1
18,149,99,149,99,1,1
19,149,85,149,85,1,1
20,149,196,149,196,1,1
21,149,166,149,166,1,1
22,149,189,149,189,1,1
23,149,129,149,129,1,1
24,149,114,149,114,1,1
25,149,226,149,226,1,1
26,149,144,149,144,1,1
27,149,204,149,204,1,1
28,149,174,149,174,1,1
29,149,256,149,256,1,1
30,149,181,149,181,1,1
31,149,219,149,219,1,1
32,149,233,149,233,1,1
33,149,211,149,211,1,1
34,149,241,149,241,1,1
35,149,293,149,293,1,1
36,149,271,149,271,1,1
37,149,248,149,248,1,1
38,149,264,149,264,1,1
39,149,286,149,286,1,1
40,149,278,149,278,1,1
41,149,300,149,300,1,1
42,149,330,149,330,1,1
43,149,323,149,323,1,1
44,149,308,149,308,1,1
45,149,315,149,315,1,1
46,149,338,149,338,1,1
47,149,345,149,345,1,1
