 ,X,Y,BX,BY,Width,Height
1,103,330,103,330,1,1
2,109,287,109,287,1,1
3,103,337,103,337,1,1
4,108,294,108,294,1,1
5,115,251,115,251,1,1
6,107,301,107,301,1,1
7,108,344,108,344,1,1
8,115,258,115,258,1,1
9,116,222,116,222,1,1
10,113,308,113,308,1,1
11,116,229,116,229,1,1
12,116,265,116,265,1,1
13,116,215,116,215,1,1
14,116,200,116,200,1,1
15,116,272,116,272,1,1
16,116,193,116,193,1,1
17,116,315,116,315,1,1
18,116,207,116,207,1,1
19,116,322,116,322,1,1
20,116,186,116,186,1,1
21,116,279,116,279,1,1
22,116,236,116,236,1,1
23,116,179,116,179,1,1
24,116,157,116,157,1,1
25,116,164,116,164,1,1
26,116,171,116,171,1,1
27,116,150,116,150,1,1
28,116,143,116,143,1,1
29,116,244,116,244,1,1
30,116,136,116,136,1,1
31,116,107,116,107,1,1
32,116,114,116,114,1,1
33,116,128,116,128,1,1
34,116,100,116,100,1,1
35,116,121,116,121,1,1
36,116,349,116,349,1,1
37,116,85,116,85,1,1
38,116,93,116,93,1,1
39,116,78,116,78,1,1
40,116,42,116,42,1,1
41,116,35,116,35,1,1
42,116,64,116,64,1,1
43,116,71,116,71,1,1
44,116,57,116,57,1,1
45,116,49,116,49,1,1
46,116,28,116,28,1,1
47,116,6,116,6,1,1
48,116,21,116,21,1,1
49,116,14,116,14,1,1
