 ,X,Y,BX,BY,Width,Height
1,102,347,102,347,1,1
2,115,299,115,299,1,1
3,113,306,113,306,1,1
4,126,258,126,258,1,1
5,130,245,130,245,1,1
6,143,197,143,197,1,1
7,104,340,104,340,1,1
8,109,320,109,320,1,1
9,111,313,111,313,1,1
10,128,252,128,252,1,1
11,122,272,122,272,1,1
12,107,327,107,327,1,1
13,120,279,120,279,1,1
14,132,238,132,238,1,1
15,154,156,154,156,1,1
16,141,204,141,204,1,1
17,152,163,152,163,1,1
18,133,231,133,231,1,1
19,116,293,116,293,1,1
20,139,211,139,211,1,1
21,118,286,118,286,1,1
22,137,218,137,218,1,1
23,106,333,106,333,1,1
24,150,170,150,170,1,1
25,124,265,124,265,1,1
26,169,102,169,102,1,1
27,145,190,145,190,1,1
28,156,150,156,150,1,1
29,148,177,148,177,1,1
30,135,225,135,225,1,1
31,198,0,198,0,1,1
32,158,143,158,143,1,1
33,146,184,146,184,1,1
34,184,48,184,48,1,1
35,198,7,198,7,1,1
36,160,136,160,136,1,1
37,167,109,167,109,1,1
38,165,116,165,116,1,1
39,171,95,171,95,1,1
40,180,61,180,61,1,1
41,176,75,176,75,1,1
42,186,41,186,41,1,1
43,174,82,174,82,1,1
44,163,123,163,123,1,1
45,182,55,182,55,1,1
46,161,129,161,129,1,1
47,195,14,195,14,1,1
48,172,89,172,89,1,1
49,192,21,192,21,1,1
50,178,68,178,68,1,1
51,187,34,187,34,1,1
52,190,28,190,28,1,1
