 ,X,Y,BX,BY,Width,Height
1,79,3,79,3,1,1
2,81,33,81,33,1,1
3,81,70,81,70,1,1
4,80,40,80,40,1,1
5,76,10,76,10,1,1
6,81,107,81,107,1,1
7,81,77,81,77,1,1
8,80,55,80,55,1,1
9,81,47,81,47,1,1
10,81,62,81,62,1,1
11,80,25,80,25,1,1
12,80,17,80,17,1,1
13,81,92,81,92,1,1
14,81,122,81,122,1,1
15,81,84,81,84,1,1
16,81,114,81,114,1,1
17,81,99,81,99,1,1
18,81,152,81,152,1,1
19,81,144,81,144,1,1
20,81,137,81,137,1,1
21,81,174,81,174,1,1
22,81,129,81,129,1,1
23,81,159,81,159,1,1
24,81,211,81,211,1,1
25,81,181,81,181,1,1
26,81,204,81,204,1,1
27,81,167,81,167,1,1
28,81,189,81,189,1,1
29,81,241,81,241,1,1
30,81,196,81,196,1,1
31,81,256,81,256,1,1
32,81,226,81,226,1,1
33,81,218,81,218,1,1
34,81,248,81,248,1,1
35,81,278,81,278,1,1
36,81,271,81,271,1,1
37,81,308,81,308,1,1
38,81,234,81,234,1,1
39,81,293,81,293,1,1
40,81,263,81,263,1,1
41,81,338,81,338,1,1
42,81,285,81,285,1,1
43,81,315,81,315,1,1
44,81,301,81,301,1,1
45,81,345,81,345,1,1
46,81,323,81,323,1,1
47,81,331,81,331,1,1
