 ,X,Y,BX,BY,Width,Height
1,102,0,102,0,1,1
2,118,68,118,68,1,1
3,109,7,109,7,1,1
4,113,48,113,48,1,1
5,129,122,129,122,1,1
6,111,55,111,55,1,1
7,115,41,115,41,1,1
8,120,61,120,61,1,1
9,109,21,109,21,1,1
10,107,28,107,28,1,1
11,121,109,121,109,1,1
12,130,74,130,74,1,1
13,117,82,117,82,1,1
14,130,115,130,115,1,1
15,123,102,123,102,1,1
16,105,35,105,35,1,1
17,101,15,101,15,1,1
18,126,95,126,95,1,1
19,130,129,130,129,1,1
20,130,136,130,136,1,1
21,117,89,117,89,1,1
22,130,163,130,163,1,1
23,130,156,130,156,1,1
24,130,170,130,170,1,1
25,129,143,129,143,1,1
26,130,149,130,149,1,1
27,130,176,130,176,1,1
28,130,198,130,198,1,1
29,130,190,130,190,1,1
30,130,204,130,204,1,1
31,130,184,130,184,1,1
32,130,211,130,211,1,1
33,130,217,130,217,1,1
34,130,224,130,224,1,1
35,130,231,130,231,1,1
36,130,238,130,238,1,1
37,130,245,130,245,1,1
38,130,252,130,252,1,1
39,130,265,130,265,1,1
40,130,258,130,258,1,1
41,130,272,130,272,1,1
42,130,279,130,279,1,1
43,130,286,130,286,1,1
44,130,299,130,299,1,1
45,130,292,130,292,1,1
46,130,313,130,313,1,1
47,130,306,130,306,1,1
48,130,326,130,326,1,1
49,130,319,130,319,1,1
50,130,333,130,333,1,1
51,130,340,130,340,1,1
52,130,346,130,346,1,1
