 ,X,Y,BX,BY,Width,Height
1,58,183,58,183,1,1
2,64,134,64,134,1,1
3,83,0,83,0,1,1
4,57,148,57,148,1,1
5,75,8,75,8,1,1
6,76,43,76,43,1,1
7,77,36,77,36,1,1
8,74,15,74,15,1,1
9,52,197,52,197,1,1
10,57,190,57,190,1,1
11,68,99,68,99,1,1
12,70,92,70,92,1,1
13,58,155,58,155,1,1
14,63,141,63,141,1,1
15,68,71,68,71,1,1
16,60,176,60,176,1,1
17,50,232,50,232,1,1
18,49,239,49,239,1,1
19,63,113,63,113,1,1
20,64,106,64,106,1,1
21,52,204,52,204,1,1
22,73,85,73,85,1,1
23,68,64,68,64,1,1
24,74,22,74,22,1,1
25,66,78,66,78,1,1
26,74,29,74,29,1,1
27,48,267,48,267,1,1
28,52,225,52,225,1,1
29,48,329,48,329,1,1
30,56,169,56,169,1,1
31,58,162,58,162,1,1
32,62,120,62,120,1,1
33,48,274,48,274,1,1
34,68,57,68,57,1,1
35,62,127,62,127,1,1
36,51,211,51,211,1,1
37,48,287,48,287,1,1
38,48,336,48,336,1,1
39,50,218,50,218,1,1
40,48,246,48,246,1,1
41,48,281,48,281,1,1
42,66,50,66,50,1,1
43,48,253,48,253,1,1
44,48,260,48,260,1,1
45,48,322,48,322,1,1
46,48,315,48,315,1,1
47,48,295,48,295,1,1
48,48,308,48,308,1,1
49,48,343,48,343,1,1
50,48,302,48,302,1,1
51,48,349,48,349,1,1
