 ,X,Y,BX,BY,Width,Height
1,198,226,198,226,1,1
2,200,251,200,251,1,1
3,161,2,161,2,1,1
4,202,276,202,276,1,1
5,197,201,197,201,1,1
6,194,193,194,193,1,1
7,192,160,192,160,1,1
8,158,10,158,10,1,1
9,200,259,200,259,1,1
10,197,234,197,234,1,1
11,196,218,196,218,1,1
12,155,18,155,18,1,1
13,198,342,198,342,1,1
14,193,168,193,168,1,1
15,199,334,199,334,1,1
16,197,243,197,243,1,1
17,193,185,193,185,1,1
18,177,52,177,52,1,1
19,165,35,165,35,1,1
20,203,326,203,326,1,1
21,195,209,195,209,1,1
22,176,60,176,60,1,1
23,180,44,180,44,1,1
24,172,27,172,27,1,1
25,194,309,194,309,1,1
26,204,301,204,301,1,1
27,198,268,198,268,1,1
28,192,176,192,176,1,1
29,159,93,159,93,1,1
30,184,85,184,85,1,1
31,182,77,182,77,1,1
32,150,68,150,68,1,1
33,189,135,189,135,1,1
34,192,317,192,317,1,1
35,171,118,171,118,1,1
36,159,101,159,101,1,1
37,192,284,192,284,1,1
38,184,110,184,110,1,1
39,165,126,165,126,1,1
40,179,151,179,151,1,1
41,184,143,184,143,1,1
42,189,292,189,292,1,1
