 ,X,Y,BX,BY,Width,Height
1,257,327,257,327,1,1
2,249,301,249,301,1,1
3,247,293,247,293,1,1
4,245,284,245,284,1,1
5,241,276,241,276,1,1
6,241,267,241,267,1,1
7,236,259,236,259,1,1
8,230,241,230,241,1,1
9,233,250,233,250,1,1
10,229,233,229,233,1,1
11,225,225,225,225,1,1
12,224,216,224,216,1,1
13,219,208,219,208,1,1
14,217,199,217,199,1,1
15,213,191,213,191,1,1
16,211,183,211,183,1,1
17,204,175,204,175,1,1
18,201,166,201,166,1,1
19,199,157,199,157,1,1
20,194,149,194,149,1,1
21,188,141,188,141,1,1
22,187,132,187,132,1,1
23,182,124,182,124,1,1
24,174,107,174,107,1,1
25,182,115,182,115,1,1
26,174,98,174,98,1,1
27,169,90,169,90,1,1
28,168,81,168,81,1,1
29,163,73,163,73,1,1
30,157,65,157,65,1,1
31,157,56,157,56,1,1
32,151,48,151,48,1,1
33,151,39,151,39,1,1
34,145,31,145,31,1,1
35,139,23,139,23,1,1
36,138,14,138,14,1,1
37,138,5,138,5,1,1
38,258,338,258,338,1,1
39,252,311,252,311,1,1
40,259,346,259,346,1,1
41,255,319,255,319,1,1
