 ,X,Y,BX,BY,Width,Height
1,160,216,160,216,1,1
2,160,316,160,316,1,1
3,160,262,160,262,1,1
4,160,234,160,234,1,1
5,160,325,160,325,1,1
6,160,298,160,298,1,1
7,160,289,160,289,1,1
8,160,280,160,280,1,1
9,160,225,160,225,1,1
10,160,198,160,198,1,1
11,160,334,160,334,1,1
12,160,307,160,307,1,1
13,160,207,160,207,1,1
14,160,189,160,189,1,1
15,160,344,160,344,1,1
16,160,271,160,271,1,1
17,160,180,160,180,1,1
18,160,171,160,171,1,1
19,160,162,160,162,1,1
20,160,134,160,134,1,1
21,160,125,160,125,1,1
22,160,98,160,98,1,1
23,160,71,160,71,1,1
24,160,252,160,252,1,1
25,160,243,160,243,1,1
26,160,80,160,80,1,1
27,160,152,160,152,1,1
28,160,144,160,144,1,1
29,160,116,160,116,1,1
30,160,107,160,107,1,1
31,160,89,160,89,1,1
32,160,62,160,62,1,1
33,160,53,160,53,1,1
34,160,44,160,44,1,1
35,160,26,160,26,1,1
36,160,35,160,35,1,1
37,160,16,160,16,1,1
38,159,8,159,8,1,1
39,171,380,0,0,0,0
