 ,X,Y,BX,BY,Width,Height
1,163,9,163,9,1,1
2,159,0,159,0,1,1
3,229,44,229,44,1,1
4,223,17,223,17,1,1
5,231,61,231,61,1,1
6,230,53,230,53,1,1
7,227,35,227,35,1,1
8,227,26,227,26,1,1
9,231,70,231,70,1,1
10,231,79,231,79,1,1
11,231,88,231,88,1,1
12,195,97,195,97,1,1
13,197,106,197,106,1,1
14,206,114,206,114,1,1
15,208,132,208,132,1,1
16,205,123,205,123,1,1
17,218,140,218,140,1,1
18,218,158,218,158,1,1
19,205,150,205,150,1,1
20,226,184,226,184,1,1
21,218,176,218,176,1,1
22,211,167,211,167,1,1
23,229,210,229,210,1,1
24,222,202,222,202,1,1
25,225,228,225,228,1,1
26,227,193,227,193,1,1
27,214,255,214,255,1,1
28,213,246,213,246,1,1
29,218,220,218,220,1,1
30,218,237,218,237,1,1
31,228,342,228,342,1,1
32,228,316,228,316,1,1
33,212,272,212,272,1,1
34,219,263,219,263,1,1
35,223,307,223,307,1,1
36,219,299,219,299,1,1
37,216,290,216,290,1,1
38,222,281,222,281,1,1
39,225,333,225,333,1,1
40,222,325,222,325,1,1
41,225,349,225,349,1,1
