 ,X,Y,BX,BY,Width,Height
1,148,299,148,299,1,1
2,152,260,152,260,1,1
3,145,338,145,338,1,1
4,149,309,149,309,1,1
5,147,289,147,289,1,1
6,154,250,154,250,1,1
7,162,182,162,182,1,1
8,152,221,152,221,1,1
9,153,211,153,211,1,1
10,151,201,151,201,1,1
11,162,192,162,192,1,1
12,165,133,165,133,1,1
13,148,348,148,348,1,1
14,156,280,156,280,1,1
15,160,231,160,231,1,1
16,164,143,164,143,1,1
17,152,329,152,329,1,1
18,157,270,157,270,1,1
19,161,241,161,241,1,1
20,171,104,171,104,1,1
21,155,172,155,172,1,1
22,155,162,155,162,1,1
23,174,124,174,124,1,1
24,152,319,152,319,1,1
25,173,153,173,153,1,1
26,177,114,177,114,1,1
27,169,94,169,94,1,1
28,173,84,173,84,1,1
29,184,65,184,65,1,1
30,188,26,188,26,1,1
31,189,16,189,16,1,1
32,181,75,181,75,1,1
33,189,6,189,6,1,1
34,182,45,182,45,1,1
35,187,56,187,56,1,1
36,181,35,181,35,1,1
