 ,X,Y,BX,BY,Width,Height
1,97,19,97,19,1,1
2,95,2,95,2,1,1
3,172,342,172,342,1,1
4,100,61,100,61,1,1
5,92,27,92,27,1,1
6,169,325,169,325,1,1
7,102,53,102,53,1,1
8,90,10,90,10,1,1
9,170,334,170,334,1,1
10,100,78,100,78,1,1
11,106,70,106,70,1,1
12,104,45,104,45,1,1
13,101,36,101,36,1,1
14,160,299,160,299,1,1
15,161,290,161,290,1,1
16,160,282,160,282,1,1
17,114,104,114,104,1,1
18,152,256,152,256,1,1
19,113,96,113,96,1,1
20,111,88,111,88,1,1
21,152,248,152,248,1,1
22,163,308,163,308,1,1
23,117,146,117,146,1,1
24,117,129,117,129,1,1
25,156,316,156,316,1,1
26,150,274,150,274,1,1
27,152,265,152,265,1,1
28,140,239,140,239,1,1
29,150,231,150,231,1,1
30,132,214,132,214,1,1
31,120,163,120,163,1,1
32,114,113,114,113,1,1
33,138,222,138,222,1,1
34,139,206,139,206,1,1
35,122,180,122,180,1,1
36,120,138,120,138,1,1
37,117,121,117,121,1,1
38,126,197,126,197,1,1
39,135,189,135,189,1,1
40,129,172,129,172,1,1
41,128,155,128,155,1,1
