 ,X,Y,BX,BY,Width,Height
1,157,47,157,47,1,1
2,159,84,159,84,1,1
3,158,75,158,75,1,1
4,153,168,153,168,1,1
5,159,121,159,121,1,1
6,160,112,160,112,1,1
7,156,38,156,38,1,1
8,155,0,155,0,1,1
9,154,19,154,19,1,1
10,153,10,153,10,1,1
11,153,57,153,57,1,1
12,155,177,155,177,1,1
13,155,65,155,65,1,1
14,151,29,151,29,1,1
15,155,93,155,93,1,1
16,164,131,164,131,1,1
17,159,103,159,103,1,1
18,148,149,148,149,1,1
19,163,140,163,140,1,1
20,173,234,173,234,1,1
21,172,225,172,225,1,1
22,166,159,166,159,1,1
23,170,216,170,216,1,1
24,175,271,175,271,1,1
25,174,262,174,262,1,1
26,174,253,174,253,1,1
27,166,187,166,187,1,1
28,171,206,171,206,1,1
29,165,196,165,196,1,1
30,173,326,173,326,1,1
31,175,299,175,299,1,1
32,178,308,178,308,1,1
33,167,243,167,243,1,1
34,170,317,170,317,1,1
35,177,290,177,290,1,1
36,175,281,175,281,1,1
37,182,336,182,336,1,1
38,162,344,162,344,1,1
