 ,X,Y,BX,BY,Width,Height
1,184,4,184,4,1,1
2,185,13,185,13,1,1
3,185,30,185,30,1,1
4,184,22,184,22,1,1
5,185,39,185,39,1,1
6,185,65,185,65,1,1
7,187,48,187,48,1,1
8,187,57,187,57,1,1
9,188,83,188,83,1,1
10,188,74,188,74,1,1
11,189,109,189,109,1,1
12,185,91,185,91,1,1
13,188,118,188,118,1,1
14,186,101,186,101,1,1
15,188,135,188,135,1,1
16,190,127,190,127,1,1
17,189,144,189,144,1,1
18,190,153,190,153,1,1
19,192,188,192,188,1,1
20,188,170,188,170,1,1
21,192,162,192,162,1,1
22,191,180,191,180,1,1
23,195,206,195,206,1,1
24,193,197,193,197,1,1
25,194,232,194,232,1,1
26,191,214,191,214,1,1
27,196,250,196,250,1,1
28,195,241,195,241,1,1
29,196,224,196,224,1,1
30,197,268,197,268,1,1
31,199,303,199,303,1,1
32,193,276,193,276,1,1
33,196,259,196,259,1,1
34,200,312,200,312,1,1
35,195,294,195,294,1,1
36,198,286,198,286,1,1
37,198,347,198,347,1,1
38,201,321,201,321,1,1
39,198,338,198,338,1,1
40,200,330,200,330,1,1
