 ,X,Y,BX,BY,Width,Height
1,158,219,158,219,1,1
2,147,103,147,103,1,1
3,147,86,147,86,1,1
4,162,253,162,253,1,1
5,160,236,160,236,1,1
6,156,202,156,202,1,1
7,158,194,158,194,1,1
8,156,177,156,177,1,1
9,154,169,154,169,1,1
10,153,161,153,161,1,1
11,153,153,153,153,1,1
12,151,144,151,144,1,1
13,147,136,147,136,1,1
14,150,128,150,128,1,1
15,144,94,144,94,1,1
16,147,78,147,78,1,1
17,137,60,137,60,1,1
18,143,53,143,53,1,1
19,141,45,141,45,1,1
20,140,36,140,36,1,1
21,138,20,138,20,1,1
22,160,269,160,269,1,1
23,157,228,157,228,1,1
24,159,211,159,211,1,1
25,149,185,149,185,1,1
26,149,119,149,119,1,1
27,146,111,146,111,1,1
28,143,70,143,70,1,1
29,139,28,139,28,1,1
30,158,343,158,343,1,1
31,158,327,158,327,1,1
32,156,302,156,302,1,1
33,162,261,162,261,1,1
34,135,11,135,11,1,1
35,134,4,134,4,1,1
36,156,335,156,335,1,1
37,155,318,155,318,1,1
38,157,310,157,310,1,1
39,159,294,159,294,1,1
40,150,285,150,285,1,1
41,161,278,161,278,1,1
42,153,245,153,245,1,1
