 ,X,Y,BX,BY,Width,Height
1,188,240,188,240,1,1
2,188,232,188,232,1,1
3,182,175,182,175,1,1
4,179,167,179,167,1,1
5,193,289,193,289,1,1
6,185,224,185,224,1,1
7,183,191,183,191,1,1
8,183,183,183,183,1,1
9,198,314,198,314,1,1
10,199,306,199,306,1,1
11,192,273,192,273,1,1
12,167,109,167,109,1,1
13,169,101,169,101,1,1
14,161,60,161,60,1,1
15,161,52,161,52,1,1
16,160,44,160,44,1,1
17,203,347,203,347,1,1
18,197,330,197,330,1,1
19,194,322,194,322,1,1
20,172,142,172,142,1,1
21,166,93,166,93,1,1
22,152,3,152,3,1,1
23,191,281,191,281,1,1
24,172,134,172,134,1,1
25,153,11,153,11,1,1
26,195,298,195,298,1,1
27,191,265,191,265,1,1
28,174,158,174,158,1,1
29,173,150,173,150,1,1
30,171,126,171,126,1,1
31,168,118,168,118,1,1
32,162,77,162,77,1,1
33,190,257,190,257,1,1
34,164,85,164,85,1,1
35,160,69,160,69,1,1
36,195,338,195,338,1,1
37,183,216,183,216,1,1
38,177,200,177,200,1,1
39,186,249,186,249,1,1
40,151,36,151,36,1,1
41,177,208,177,208,1,1
42,149,28,149,28,1,1
43,148,19,148,19,1,1
