 ,X,Y,BX,BY,Width,Height
1,123,40,123,40,1,1
2,125,82,125,82,1,1
3,128,73,128,73,1,1
4,125,56,125,56,1,1
5,125,48,125,48,1,1
6,124,32,124,32,1,1
7,116,24,116,24,1,1
8,111,8,111,8,1,1
9,129,90,129,90,1,1
10,127,115,127,115,1,1
11,130,98,130,98,1,1
12,124,65,124,65,1,1
13,112,16,112,16,1,1
14,132,123,132,123,1,1
15,132,140,132,140,1,1
16,127,107,127,107,1,1
17,127,132,127,132,1,1
18,140,181,140,181,1,1
19,138,173,138,173,1,1
20,134,148,134,148,1,1
21,143,206,143,206,1,1
22,140,189,140,189,1,1
23,88,0,88,0,1,1
24,149,240,149,240,1,1
25,142,198,142,198,1,1
26,133,156,133,156,1,1
27,152,281,152,281,1,1
28,149,256,149,256,1,1
29,148,248,148,248,1,1
30,144,223,144,223,1,1
31,162,306,162,306,1,1
32,142,214,142,214,1,1
33,134,164,134,164,1,1
34,159,298,159,298,1,1
35,153,273,153,273,1,1
36,153,265,153,265,1,1
37,154,339,154,339,1,1
38,162,331,162,331,1,1
39,157,290,157,290,1,1
40,143,231,143,231,1,1
41,139,347,139,347,1,1
42,146,322,146,322,1,1
43,145,314,145,314,1,1
