 ,X,Y,BX,BY,Width,Height
1,279,5,279,5,1,1
2,277,14,277,14,1,1
3,272,48,272,48,1,1
4,275,31,275,31,1,1
5,275,22,275,22,1,1
6,272,57,272,57,1,1
7,274,40,274,40,1,1
8,267,91,267,91,1,1
9,271,83,271,83,1,1
10,268,74,268,74,1,1
11,268,65,268,65,1,1
12,265,117,265,117,1,1
13,265,108,265,108,1,1
14,267,100,267,100,1,1
15,269,126,269,126,1,1
16,265,143,265,143,1,1
17,267,135,267,135,1,1
18,263,151,263,151,1,1
19,264,160,264,160,1,1
20,268,177,268,177,1,1
21,270,169,270,169,1,1
22,271,195,271,195,1,1
23,266,186,266,186,1,1
24,271,212,271,212,1,1
25,270,204,270,204,1,1
26,271,238,271,238,1,1
27,271,230,271,230,1,1
28,267,221,267,221,1,1
29,272,247,272,247,1,1
30,268,264,268,264,1,1
31,269,255,269,255,1,1
32,270,273,270,273,1,1
33,268,290,268,290,1,1
34,270,281,270,281,1,1
35,299,316,299,316,1,1
36,273,307,273,307,1,1
37,268,299,268,299,1,1
38,292,342,292,342,1,1
39,272,324,272,324,1,1
40,275,333,275,333,1,1
41,265,349,265,349,1,1
