 ,X,Y,BX,BY,Width,Height
1,103,1,103,1,1,1
2,105,27,105,27,1,1
3,104,18,104,18,1,1
4,103,9,103,9,1,1
5,105,62,105,62,1,1
6,106,53,106,53,1,1
7,104,45,104,45,1,1
8,104,71,104,71,1,1
9,103,36,103,36,1,1
10,108,97,108,97,1,1
11,109,106,109,106,1,1
12,108,79,108,79,1,1
13,108,88,108,88,1,1
14,110,132,110,132,1,1
15,109,123,109,123,1,1
16,110,158,110,158,1,1
17,105,115,105,115,1,1
18,109,150,109,150,1,1
19,110,167,110,167,1,1
20,108,141,108,141,1,1
21,113,184,113,184,1,1
22,113,193,113,193,1,1
23,110,176,110,176,1,1
24,115,219,115,219,1,1
25,113,211,113,211,1,1
26,112,202,112,202,1,1
27,120,245,120,245,1,1
28,115,237,115,237,1,1
29,120,263,120,263,1,1
30,115,228,115,228,1,1
31,120,272,120,272,1,1
32,119,254,119,254,1,1
33,123,289,123,289,1,1
34,122,280,122,280,1,1
35,125,298,125,298,1,1
36,130,324,130,324,1,1
37,124,307,124,307,1,1
38,140,333,140,333,1,1
39,151,342,151,342,1,1
40,127,316,127,316,1,1
