 ,X,Y,BX,BY,Width,Height
1,343,347,343,347,1,1
2,331,334,331,334,1,1
3,140,127,140,127,1,1
4,123,108,123,108,1,1
5,112,95,112,95,1,1
6,100,82,100,82,1,1
7,301,302,301,302,1,1
8,289,289,289,289,1,1
9,152,140,152,140,1,1
10,319,321,319,321,1,1
11,261,257,261,257,1,1
12,128,114,128,114,1,1
13,307,308,307,308,1,1
14,272,270,272,270,1,1
15,277,276,277,276,1,1
16,255,250,255,250,1,1
17,224,218,224,218,1,1
18,212,205,212,205,1,1
19,200,192,200,192,1,1
20,171,160,171,160,1,1
21,88,69,88,69,1,1
22,313,315,313,315,1,1
23,243,237,243,237,1,1
24,188,179,188,179,1,1
25,183,173,183,173,1,1
26,159,147,159,147,1,1
27,135,121,135,121,1,1
28,116,101,116,101,1,1
29,83,63,83,63,1,1
30,336,340,336,340,1,1
31,325,328,325,328,1,1
32,295,295,295,295,1,1
33,94,76,94,76,1,1
34,77,56,77,56,1,1
35,267,263,267,263,1,1
36,176,166,176,166,1,1
37,148,134,148,134,1,1
38,237,231,237,231,1,1
39,195,186,195,186,1,1
40,106,89,106,89,1,1
41,73,50,73,50,1,1
42,56,30,56,30,1,1
43,284,283,284,283,1,1
44,230,224,230,224,1,1
45,164,153,164,153,1,1
46,219,211,219,211,1,1
47,63,37,63,37,1,1
48,250,244,250,244,1,1
49,207,199,207,199,1,1
50,67,43,67,43,1,1
51,46,17,46,17,1,1
52,52,24,52,24,1,1
53,41,11,41,11,1,1
54,36,4,36,4,1,1
55,32,0,32,0,1,1
