 ,X,Y,BX,BY,Width,Height
1,152,3,152,3,1,1
2,147,15,147,15,1,1
3,150,9,150,9,1,1
4,142,22,142,22,1,1
5,141,28,141,28,1,1
6,138,34,138,34,1,1
7,131,47,131,47,1,1
8,132,41,132,41,1,1
9,128,53,128,53,1,1
10,125,59,125,59,1,1
11,120,66,120,66,1,1
12,117,73,117,73,1,1
13,112,80,112,80,1,1
14,111,85,111,85,1,1
15,106,92,106,92,1,1
16,103,100,103,100,1,1
17,101,105,101,105,1,1
18,96,120,96,120,1,1
19,97,111,97,111,1,1
20,87,132,87,132,1,1
21,92,126,92,126,1,1
22,86,139,86,139,1,1
23,81,145,81,145,1,1
24,80,150,80,150,1,1
