 ,X,Y,BX,BY,Width,Height
1,26,0,26,0,1,1
2,26,98,26,98,1,1
3,26,104,26,104,1,1
4,26,117,26,117,1,1
5,26,6,26,6,1,1
6,26,111,26,111,1,1
7,26,32,26,32,1,1
8,26,130,26,130,1,1
9,26,19,26,19,1,1
10,26,45,26,45,1,1
11,26,78,26,78,1,1
12,26,143,26,143,1,1
13,26,58,26,58,1,1
14,26,91,26,91,1,1
15,26,71,26,71,1,1
16,26,65,26,65,1,1
17,26,84,26,84,1,1
18,26,13,26,13,1,1
19,26,123,26,123,1,1
20,26,52,26,52,1,1
21,26,39,26,39,1,1
22,26,137,26,137,1,1
23,26,26,26,26,1,1
24,26,156,26,156,1,1
25,26,302,26,302,1,1
26,26,150,26,150,1,1
27,26,289,26,289,1,1
28,26,219,26,219,1,1
29,26,161,26,161,1,1
30,26,315,26,315,1,1
31,26,169,26,169,1,1
32,26,283,26,283,1,1
33,26,276,26,276,1,1
34,26,181,26,181,1,1
35,26,193,26,193,1,1
36,26,270,26,270,1,1
37,26,238,26,238,1,1
38,26,257,26,257,1,1
39,26,212,26,212,1,1
40,26,225,26,225,1,1
41,26,199,26,199,1,1
42,26,296,26,296,1,1
43,26,263,26,263,1,1
44,26,244,26,244,1,1
45,26,341,26,341,1,1
46,26,335,26,335,1,1
47,26,328,26,328,1,1
48,26,232,26,232,1,1
49,26,308,26,308,1,1
50,26,251,26,251,1,1
51,26,206,26,206,1,1
52,26,321,26,321,1,1
53,26,188,25,188,1,1
54,26,176,26,175,1,1
55,26,348,26,348,1,1
