 ,X,Y,BX,BY,Width,Height
1,46,66,46,66,1,1
2,108,101,108,101,1,1
3,98,95,98,95,1,1
4,38,60,38,60,1,1
5,56,72,56,72,1,1
6,30,54,30,54,1,1
7,167,136,167,136,1,1
8,120,107,120,107,1,1
9,178,141,178,141,1,1
10,159,130,159,130,1,1
11,92,89,92,89,1,1
12,16,42,16,42,1,1
13,6,36,6,36,1,1
14,1,30,1,30,1,1
15,200,153,200,153,1,1
16,79,77,79,77,1,1
17,23,48,23,48,1,1
18,247,182,247,182,1,1
19,189,147,189,147,1,1
20,150,124,150,124,1,1
21,85,83,85,83,1,1
22,291,211,291,211,1,1
23,303,217,303,217,1,1
24,381,269,381,269,1,1
25,355,252,355,252,1,1
26,339,240,339,240,1,1
27,257,188,257,188,1,1
28,237,176,237,176,1,1
29,444,310,444,310,1,1
30,368,258,368,258,1,1
31,348,246,348,246,1,1
32,229,170,229,170,1,1
33,147,118,147,118,1,1
34,139,112,139,112,1,1
35,314,223,314,223,1,1
36,436,304,436,304,1,1
37,377,263,377,263,1,1
38,392,275,392,275,1,1
39,287,205,287,205,1,1
40,280,199,280,199,1,1
41,451,316,451,316,1,1
42,428,298,428,298,1,1
43,226,164,226,164,1,1
44,220,158,220,158,1,1
45,1,24,1,24,1,1
46,333,234,333,234,1,1
47,275,193,275,193,1,1
48,484,345,484,345,1,1
49,423,292,423,292,1,1
50,419,286,419,286,1,1
51,329,228,329,228,1,1
52,410,280,410,280,1,1
53,480,339,480,339,1,1
54,477,333,477,333,1,1
55,472,327,472,327,1,1
56,467,321,467,321,1,1
57,1,18,1,18,1,1
58,1,12,1,12,1,1
59,3,5,3,5,1,1
60,1,0,1,0,1,1
