 ,X,Y,BX,BY,Width,Height
1,26,221,26,221,1,1
2,17,215,17,215,1,1
3,33,227,33,227,1,1
4,58,244,58,244,1,1
5,8,209,8,209,1,1
6,49,238,49,238,1,1
7,75,256,75,256,1,1
8,66,250,66,250,1,1
9,40,232,40,232,1,1
10,1,203,1,203,1,1
11,149,309,149,309,1,1
12,139,303,139,303,1,1
13,81,262,81,262,1,1
14,164,321,164,321,1,1
15,132,297,132,297,1,1
16,157,315,157,315,1,1
17,173,327,173,327,1,1
18,123,291,123,291,1,1
19,112,285,112,285,1,1
20,87,268,87,268,1,1
21,220,344,220,344,1,1
22,101,279,101,279,1,1
23,194,333,194,333,1,1
24,91,273,91,273,1,1
25,206,338,206,338,1,1
26,1,197,1,197,1,1
27,1,192,1,192,1,1
28,1,186,1,186,1,1
29,48,151,48,151,1,1
30,1,180,1,180,1,1
31,1,174,1,174,1,1
32,45,63,45,63,1,1
33,38,57,38,57,1,1
34,53,69,53,69,1,1
35,1,28,1,28,1,1
36,83,92,83,92,1,1
37,1,22,1,22,1,1
38,129,127,129,127,1,1
39,123,121,123,121,1,1
40,62,75,62,75,1,1
41,1,168,1,168,1,1
42,12,34,12,34,1,1
43,135,133,135,133,1,1
44,35,51,35,51,1,1
45,1,16,1,16,1,1
46,179,162,179,162,1,1
47,122,115,122,115,1,1
48,94,98,94,98,1,1
49,73,81,73,81,1,1
50,142,139,142,139,1,1
51,176,156,176,156,1,1
52,24,40,24,40,1,1
53,1,104,1,104,1,1
54,42,145,42,145,1,1
55,38,46,38,46,1,1
56,85,87,85,87,1,1
57,1,10,1,10,1,1
58,1,110,1,110,1,1
59,1,4,1,4,1,1
