 ,X,Y,BX,BY,Width,Height
1,0,33,0,33,1,1
2,1,103,1,103,1,1
3,1,96,1,96,1,1
4,2,71,2,71,1,1
5,0,65,0,65,1,1
6,3,8,3,8,1,1
7,0,128,0,128,1,1
8,0,122,0,122,1,1
9,2,58,2,58,1,1
10,0,46,0,46,1,1
11,6,39,6,39,1,1
12,4,20,4,20,1,1
13,3,14,3,14,1,1
14,4,1,4,1,1,1
15,0,172,0,172,1,1
16,1,159,1,159,1,1
17,0,147,0,147,1,1
18,0,141,0,141,1,1
19,1,115,1,115,1,1
20,1,90,1,90,1,1
21,1,77,1,77,1,1
22,3,27,3,27,1,1
23,1,241,1,241,1,1
24,0,222,0,222,1,1
25,1,203,1,203,1,1
26,0,197,0,197,1,1
27,0,178,0,178,1,1
28,1,153,1,153,1,1
29,1,134,1,134,1,1
30,0,108,0,108,1,1
31,2,83,2,83,1,1
32,4,52,4,52,1,1
33,0,304,0,304,1,1
34,0,285,0,285,1,1
35,0,279,0,279,1,1
36,0,260,0,260,1,1
37,1,254,1,254,1,1
38,1,216,1,216,1,1
39,0,191,0,191,1,1
40,0,184,0,184,1,1
41,0,273,0,273,1,1
42,0,248,0,248,1,1
43,0,235,0,235,1,1
44,1,228,1,228,1,1
45,0,210,0,210,1,1
46,0,166,0,166,1,1
47,0,341,0,341,1,1
48,0,322,0,322,1,1
49,0,298,0,298,1,1
50,0,292,0,292,1,1
51,1,266,1,266,1,1
52,0,348,0,348,1,1
53,0,329,0,329,1,1
54,0,310,0,310,1,1
55,0,335,0,335,1,1
56,0,316,0,316,1,1
