 ,X,Y,BX,BY,Width,Height
1,188,19,188,19,1,1
2,178,38,178,38,1,1
3,186,25,186,25,1,1
4,194,12,194,12,1,1
5,198,5,198,5,1,1
6,168,51,168,51,1,1
7,174,44,174,44,1,1
8,181,31,181,31,1,1
9,166,57,166,57,1,1
10,159,70,159,70,1,1
11,161,63,161,63,1,1
12,150,83,150,83,1,1
13,145,90,145,90,1,1
14,155,76,155,76,1,1
15,187,0,187,0,1,1
16,138,103,138,103,1,1
17,144,96,144,96,1,1
18,138,109,138,109,1,1
19,128,122,128,122,1,1
20,136,115,136,115,1,1
21,121,135,121,135,1,1
22,128,128,128,128,1,1
23,123,141,123,141,1,1
24,111,148,111,148,1,1
