 ,X,Y,BX,BY,Width,Height
1,3,38,3,38,1,1
2,4,32,4,32,1,1
3,19,51,19,51,1,1
4,44,83,44,83,1,1
5,34,64,34,64,1,1
6,19,45,19,45,1,1
7,3,26,3,26,1,1
8,65,115,65,115,1,1
9,60,96,60,96,1,1
10,62,90,62,90,1,1
11,28,70,28,70,1,1
12,29,58,29,58,1,1
13,80,128,80,128,1,1
14,76,103,76,103,1,1
15,49,77,49,77,1,1
16,89,135,89,135,1,1
17,76,109,76,109,1,1
18,90,122,90,122,1,1
19,1,20,1,20,1,1
20,114,167,114,167,1,1
21,108,148,108,148,1,1
22,110,142,110,142,1,1
23,123,155,123,155,1,1
24,169,225,169,225,1,1
25,156,212,156,212,1,1
26,146,181,146,181,1,1
27,138,174,138,174,1,1
28,119,161,119,161,1,1
29,1,13,1,13,1,1
30,286,348,286,348,1,1
31,279,341,279,341,1,1
32,237,296,237,296,1,1
33,206,264,206,264,1,1
34,193,251,193,251,1,1
35,160,194,160,194,1,1
36,164,200,164,200,1,1
37,151,187,151,187,1,1
38,176,219,176,219,1,1
39,171,207,171,207,1,1
40,201,245,201,245,1,1
41,189,238,189,238,1,1
42,192,232,192,232,1,1
43,267,322,267,322,1,1
44,251,309,251,309,1,1
45,221,277,221,277,1,1
46,212,258,212,258,1,1
47,272,316,272,316,1,1
48,258,303,258,303,1,1
49,287,336,287,336,1,1
50,285,329,285,329,1,1
51,242,290,242,290,1,1
52,241,284,241,284,1,1
53,227,271,227,271,1,1
54,1,7,1,7,1,1
55,1,1,1,1,1,1
