 ,X,Y,BX,BY,Width,Height
1,189,77,189,77,1,1
2,198,106,198,106,1,1
3,178,48,178,48,1,1
4,215,152,215,152,1,1
5,214,146,214,146,1,1
6,164,8,164,8,1,1
7,224,175,224,175,1,1
8,209,129,209,129,1,1
9,175,31,175,31,1,1
10,187,83,187,83,1,1
11,188,71,188,71,1,1
12,236,204,236,204,1,1
13,199,100,199,100,1,1
14,177,42,177,42,1,1
15,176,54,176,54,1,1
16,167,2,167,2,1,1
17,238,210,238,210,1,1
18,234,181,234,181,1,1
19,236,198,236,198,1,1
20,161,14,161,14,1,1
21,217,140,217,140,1,1
22,215,123,215,123,1,1
23,197,112,197,112,1,1
24,193,65,193,65,1,1
25,231,169,231,169,1,1
26,208,94,208,94,1,1
27,238,227,238,227,1,1
28,171,25,171,25,1,1
29,179,36,179,36,1,1
30,211,158,211,158,1,1
31,238,192,238,192,1,1
32,223,134,223,134,1,1
33,229,163,229,163,1,1
34,217,117,217,117,1,1
35,226,187,226,187,1,1
36,192,59,192,59,1,1
37,204,88,204,88,1,1
38,238,221,238,221,1,1
39,238,233,238,233,1,1
40,171,19,171,19,1,1
41,238,250,238,250,1,1
42,238,244,238,244,1,1
43,237,216,237,216,1,1
44,238,238,238,238,1,1
45,238,256,238,256,1,1
46,238,262,238,262,1,1
47,238,267,238,267,1,1
48,238,273,238,273,1,1
49,238,279,238,279,1,1
50,238,323,238,323,1,1
51,238,285,238,285,1,1
52,238,303,238,303,1,1
53,238,290,238,290,1,1
54,238,297,238,297,1,1
55,238,315,238,315,1,1
56,238,332,238,332,1,1
57,238,346,238,345,1,1
58,238,339,238,339,1,1
