 ,X,Y,BX,BY,Width,Height
1,204,118,204,118,1,1
2,215,92,215,92,1,1
3,163,235,163,235,1,1
4,167,222,167,222,1,1
5,171,209,171,209,1,1
6,175,196,175,196,1,1
7,185,170,185,170,1,1
8,190,157,190,157,1,1
9,207,111,207,111,1,1
10,209,105,209,105,1,1
11,217,79,217,79,1,1
12,169,216,169,216,1,1
13,181,183,181,183,1,1
14,191,151,191,151,1,1
15,193,144,193,144,1,1
16,196,138,196,138,1,1
17,198,131,198,131,1,1
18,203,124,203,124,1,1
19,212,98,212,98,1,1
20,216,85,216,85,1,1
21,220,73,220,73,1,1
22,133,306,133,306,1,1
23,155,254,155,254,1,1
24,157,248,157,248,1,1
25,161,241,161,241,1,1
26,163,229,163,229,1,1
27,173,203,173,203,1,1
28,178,190,178,190,1,1
29,181,177,181,177,1,1
30,186,164,186,164,1,1
31,119,345,119,345,1,1
32,220,67,220,67,1,1
33,124,332,124,332,1,1
34,125,326,125,326,1,1
35,128,319,128,319,1,1
36,136,300,136,300,1,1
37,140,287,140,287,1,1
38,142,280,142,280,1,1
39,145,274,145,274,1,1
40,148,267,148,267,1,1
41,150,261,150,261,1,1
42,120,339,120,339,1,1
43,129,313,129,313,1,1
44,137,293,137,293,1,1
45,220,60,220,60,1,1
46,218,52,218,52,1,1
47,220,44,220,44,1,1
48,220,37,220,37,1,1
49,220,31,220,31,1,1
50,220,24,220,24,1,1
51,220,18,220,18,1,1
52,220,11,220,11,1,1
53,220,5,220,5,1,1
