 ,X,Y,BX,BY,Width,Height
1,164,337,164,337,1,1
2,164,331,164,331,1,1
3,164,343,164,343,1,1
4,164,325,164,325,1,1
5,164,319,164,319,1,1
6,164,312,164,312,1,1
7,164,306,164,306,1,1
8,164,294,164,294,1,1
9,164,349,164,349,1,1
10,164,300,164,300,1,1
11,164,288,164,288,1,1
12,164,281,164,281,1,1
13,164,276,164,276,1,1
14,164,270,164,270,1,1
15,164,265,164,265,1,1
16,164,259,164,259,1,1
17,164,253,164,253,1,1
18,164,247,164,247,1,1
19,164,241,164,241,1,1
20,164,222,164,222,1,1
21,164,216,164,216,1,1
22,164,235,164,235,1,1
23,164,210,164,210,1,1
24,164,228,164,228,1,1
25,164,173,164,173,1,1
26,164,204,164,204,1,1
27,164,185,164,185,1,1
28,164,191,164,191,1,1
29,164,198,164,198,1,1
30,164,167,164,167,1,1
31,164,179,164,179,1,1
32,164,161,164,161,1,1
33,164,148,164,148,1,1
34,164,154,164,154,1,1
35,164,142,164,142,1,1
36,164,136,164,136,1,1
37,164,130,164,130,1,1
38,164,124,164,124,1,1
39,164,118,164,118,1,1
40,164,105,164,105,1,1
41,164,111,164,111,1,1
42,164,99,164,99,1,1
43,164,93,164,93,1,1
44,164,87,164,87,1,1
45,164,81,164,81,1,1
46,164,75,164,75,1,1
47,164,50,164,50,1,1
48,164,56,164,56,1,1
49,164,62,164,62,1,1
50,164,44,164,44,1,1
51,164,38,164,38,1,1
52,164,68,164,68,1,1
53,164,32,164,32,1,1
54,164,26,164,26,1,1
55,164,20,164,20,1,1
56,164,13,164,13,1,1
57,164,7,164,7,1,1
58,164,1,164,1,1,1
