 ,X,Y,BX,BY,Width,Height
1,177,349,177,349,1,1
2,178,326,178,326,1,1
3,178,320,178,320,1,1
4,175,343,175,343,1,1
5,174,337,174,337,1,1
6,178,332,178,332,1,1
7,179,303,179,303,1,1
8,175,314,175,314,1,1
9,178,297,178,297,1,1
10,189,252,189,252,1,1
11,212,311,212,311,1,1
12,183,292,183,292,1,1
13,179,286,179,286,1,1
14,185,275,185,275,1,1
15,190,258,190,258,1,1
16,185,246,185,246,1,1
17,184,281,184,281,1,1
18,213,271,213,271,1,1
19,185,240,185,240,1,1
20,191,235,191,235,1,1
21,190,229,190,229,1,1
22,196,212,196,212,1,1
23,197,201,197,201,1,1
24,190,223,190,223,1,1
25,194,206,194,206,1,1
26,213,265,213,265,1,1
27,196,218,196,218,1,1
28,196,195,196,195,1,1
29,201,184,201,184,1,1
30,197,178,197,178,1,1
31,203,167,203,167,1,1
32,202,190,202,190,1,1
33,202,161,202,161,1,1
34,208,144,208,144,1,1
35,203,155,203,155,1,1
36,208,138,208,138,1,1
37,197,172,197,172,1,1
38,209,150,209,150,1,1
39,208,133,208,133,1,1
40,209,115,209,115,1,1
41,213,110,213,110,1,1
42,211,127,211,127,1,1
43,211,104,211,104,1,1
44,213,93,213,93,1,1
45,209,121,209,121,1,1
46,213,87,213,87,1,1
47,213,99,213,99,1,1
48,213,81,213,81,1,1
49,213,70,213,70,1,1
50,213,64,213,64,1,1
51,213,76,213,76,1,1
52,213,53,213,53,1,1
53,213,47,213,47,1,1
54,213,58,213,58,1,1
55,213,41,213,41,1,1
56,213,30,213,30,1,1
57,213,36,213,36,1,1
58,213,24,213,24,1,1
59,213,19,213,19,1,1
60,213,13,213,13,1,1
61,213,7,213,7,1,1
62,213,2,213,2,1,1
