 ,X,Y,BX,BY,Width,Height
1,101,108,101,108,1,1
2,94,102,94,102,1,1
3,87,96,87,96,1,1
4,80,90,80,90,1,1
5,53,73,53,73,1,1
6,137,131,137,131,1,1
7,131,125,131,125,1,1
8,124,119,124,119,1,1
9,112,114,112,114,1,1
10,71,85,71,85,1,1
11,61,79,61,79,1,1
12,196,165,196,165,1,1
13,187,159,187,159,1,1
14,175,154,175,154,1,1
15,169,148,169,148,1,1
16,164,142,164,142,1,1
17,143,137,143,137,1,1
18,45,67,45,67,1,1
19,201,171,201,171,1,1
20,241,194,241,194,1,1
21,238,188,238,188,1,1
22,204,177,204,177,1,1
23,38,62,38,62,1,1
24,29,56,29,56,1,1
25,290,223,290,223,1,1
26,247,200,247,200,1,1
27,212,183,212,183,1,1
28,296,229,296,229,1,1
29,284,217,284,217,1,1
30,256,212,256,212,1,1
31,252,206,252,206,1,1
32,303,235,303,235,1,1
33,21,50,21,50,1,1
34,310,241,310,241,1,1
35,15,44,15,44,1,1
36,339,252,339,252,1,1
37,318,247,318,247,1,1
38,4,38,4,38,1,1
39,346,258,346,258,1,1
40,353,264,353,264,1,1
41,359,270,359,270,1,1
42,2,32,2,32,1,1
43,373,275,373,275,1,1
44,381,281,381,281,1,1
45,385,287,385,287,1,1
46,1,26,1,26,1,1
47,393,293,393,293,1,1
48,397,299,397,299,1,1
49,405,305,405,305,1,1
50,437,316,437,316,1,1
51,414,311,414,311,1,1
52,1,20,1,20,1,1
53,446,322,446,322,1,1
54,474,328,474,328,1,1
55,1,14,1,14,1,1
56,509,348,509,348,1,1
57,502,342,502,342,1,1
58,466,334,466,334,1,1
59,484,337,484,337,1,1
60,1,8,1,8,1,1
61,1,1,1,1,1,1
