 ,X,Y,BX,BY,Width,Height
1,82,63,82,63,1,1
2,82,38,82,38,1,1
3,82,32,82,32,1,1
4,82,26,82,26,1,1
5,82,100,82,100,1,1
6,82,20,82,20,1,1
7,82,1,82,1,1,1
8,82,137,82,137,1,1
9,82,75,82,75,1,1
10,82,69,82,69,1,1
11,82,7,82,7,1,1
12,82,106,82,106,1,1
13,82,44,82,44,1,1
14,82,50,82,50,1,1
15,82,143,82,143,1,1
16,82,13,82,13,1,1
17,82,174,82,174,1,1
18,82,131,82,131,1,1
19,82,112,82,112,1,1
20,82,94,82,94,1,1
21,82,81,82,81,1,1
22,82,57,82,57,1,1
23,82,149,82,149,1,1
24,82,118,82,118,1,1
25,82,186,82,186,1,1
26,82,168,82,168,1,1
27,82,155,82,155,1,1
28,82,223,82,223,1,1
29,82,217,82,217,1,1
30,82,180,82,180,1,1
31,82,124,82,124,1,1
32,82,260,82,260,1,1
33,82,254,82,254,1,1
34,82,192,82,192,1,1
35,82,161,82,161,1,1
36,82,297,82,297,1,1
37,82,291,82,291,1,1
38,82,266,82,266,1,1
39,82,87,82,87,1,1
40,82,229,82,229,1,1
41,82,272,82,272,1,1
42,82,235,82,235,1,1
43,82,204,82,204,1,1
44,82,322,82,322,1,1
45,82,241,82,241,1,1
46,82,211,82,211,1,1
47,82,198,82,198,1,1
48,82,303,82,303,1,1
49,82,278,82,278,1,1
50,82,247,82,247,1,1
51,82,328,82,328,1,1
52,82,284,82,284,1,1
53,82,309,82,309,1,1
54,82,334,82,334,1,1
55,82,315,82,315,1,1
56,82,340,82,340,1,1
57,82,346,82,346,1,1
