 ,X,Y,BX,BY,Width,Height
1,127,10,127,10,1,1
2,127,330,127,330,1,1
3,127,36,127,36,1,1
4,127,343,127,343,1,1
5,127,317,127,317,1,1
6,127,43,127,43,1,1
7,127,23,127,23,1,1
8,127,304,127,304,1,1
9,127,291,127,291,1,1
10,127,284,127,284,1,1
11,127,271,127,271,1,1
12,127,166,127,166,1,1
13,127,133,127,133,1,1
14,126,107,126,107,1,1
15,126,68,126,68,1,1
16,127,337,127,337,1,1
17,127,258,127,258,1,1
18,127,153,127,153,1,1
19,127,140,127,140,1,1
20,127,120,127,120,1,1
21,127,114,127,114,1,1
22,127,101,127,101,1,1
23,126,94,126,94,1,1
24,127,75,127,75,1,1
25,127,56,127,56,1,1
26,127,219,127,219,1,1
27,127,160,127,160,1,1
28,127,147,127,147,1,1
29,127,88,127,88,1,1
30,127,62,127,62,1,1
31,126,49,126,49,1,1
32,123,16,123,16,1,1
33,123,3,123,3,1,1
34,127,245,127,245,1,1
35,127,179,127,179,1,1
36,127,127,127,127,1,1
37,126,81,126,81,1,1
38,124,29,124,29,1,1
39,127,324,127,324,1,1
40,127,232,127,232,1,1
41,127,206,127,206,1,1
42,127,173,127,173,1,1
43,127,186,127,186,1,1
44,127,311,127,311,1,1
45,127,298,127,298,1,1
46,127,199,127,199,1,1
47,127,212,127,212,1,1
48,127,192,127,192,1,1
49,127,278,127,278,1,1
50,127,225,127,225,1,1
51,127,238,127,238,1,1
52,127,251,127,251,1,1
53,127,265,127,265,1,1
54,127,348,127,348,1,1
