 ,X,Y,BX,BY,Width,Height
1,212,343,212,343,1,1
2,212,326,212,326,1,1
3,212,309,212,309,1,1
4,213,298,213,298,1,1
5,212,349,212,349,1,1
6,213,320,213,320,1,1
7,213,303,213,303,1,1
8,212,281,212,281,1,1
9,209,332,209,332,1,1
10,213,337,213,337,1,1
11,212,247,212,247,1,1
12,208,315,208,315,1,1
13,212,241,212,241,1,1
14,211,287,211,287,1,1
15,211,270,211,270,1,1
16,213,258,213,258,1,1
17,213,275,213,275,1,1
18,210,253,210,253,1,1
19,213,224,213,224,1,1
20,213,219,213,219,1,1
21,212,202,212,202,1,1
22,213,196,213,196,1,1
23,205,293,205,293,1,1
24,211,236,211,236,1,1
25,212,230,212,230,1,1
26,212,185,212,185,1,1
27,213,213,213,213,1,1
28,211,208,211,208,1,1
29,212,179,212,179,1,1
30,212,162,212,162,1,1
31,211,168,211,168,1,1
32,211,191,211,191,1,1
33,211,151,211,151,1,1
34,212,173,212,173,1,1
35,212,145,212,145,1,1
36,212,140,212,140,1,1
37,212,134,212,134,1,1
38,212,156,212,156,1,1
39,212,117,212,117,1,1
40,209,265,209,265,1,1
41,212,38,212,38,1,1
42,212,123,212,123,1,1
43,213,111,213,111,1,1
44,212,100,212,100,1,1
45,212,33,212,33,1,1
46,212,27,212,27,1,1
47,212,10,212,10,1,1
48,212,4,212,4,1,1
49,212,129,212,129,1,1
50,212,106,212,106,1,1
51,213,77,213,77,1,1
52,212,61,212,61,1,1
53,212,21,212,21,1,1
54,211,16,211,16,1,1
55,212,89,212,89,1,1
56,212,83,212,83,1,1
57,212,72,212,72,1,1
58,212,67,212,67,1,1
59,212,55,212,55,1,1
60,212,50,212,50,1,1
61,212,44,212,44,1,1
62,212,94,212,94,1,1
