 ,X,Y,BX,BY,Width,Height
1,158,330,158,330,1,1
2,152,317,152,317,1,1
3,144,298,144,298,1,1
4,144,304,144,304,1,1
5,137,285,137,285,1,1
6,127,265,127,265,1,1
7,167,343,167,343,1,1
8,137,291,137,291,1,1
9,121,252,121,252,1,1
10,166,349,166,349,1,1
11,158,336,158,336,1,1
12,149,311,149,311,1,1
13,156,324,156,324,1,1
14,115,239,115,239,1,1
15,112,233,112,233,1,1
16,107,220,107,220,1,1
17,125,259,125,259,1,1
18,119,246,119,246,1,1
19,108,226,108,226,1,1
20,91,187,91,187,1,1
21,85,174,85,174,1,1
22,133,278,133,278,1,1
23,101,207,101,207,1,1
24,71,148,71,148,1,1
25,44,96,44,96,1,1
26,103,213,103,213,1,1
27,95,194,95,194,1,1
28,55,116,55,116,1,1
29,49,103,49,103,1,1
30,97,200,97,200,1,1
31,64,135,64,135,1,1
32,65,129,65,129,1,1
33,78,161,78,161,1,1
34,131,272,131,272,1,1
35,91,181,91,181,1,1
36,84,168,84,168,1,1
37,79,155,79,155,1,1
38,71,142,71,142,1,1
39,37,77,37,77,1,1
40,30,64,30,64,1,1
41,37,83,37,83,1,1
42,23,51,23,51,1,1
43,57,110,57,110,1,1
44,13,25,13,25,1,1
45,44,90,44,90,1,1
46,19,38,19,38,1,1
47,40,71,40,71,1,1
48,9,12,9,12,1,1
49,35,58,35,58,1,1
50,17,44,17,44,1,1
51,17,20,17,20,1,1
52,66,123,66,123,1,1
53,21,34,21,34,1,1
54,4,5,4,5,1,1
