 ,X,Y,BX,BY,Width,Height
1,0,25,0,25,1,1
2,0,18,0,18,1,1
3,0,12,0,12,1,1
4,0,44,0,44,1,1
5,0,94,0,94,1,1
6,0,88,0,88,1,1
7,0,69,0,69,1,1
8,0,50,0,50,1,1
9,1,31,1,31,1,1
10,0,75,0,75,1,1
11,0,63,0,63,1,1
12,1,5,1,5,1,1
13,0,113,0,113,1,1
14,0,38,0,38,1,1
15,0,100,0,100,1,1
16,0,56,0,56,1,1
17,0,138,0,138,1,1
18,0,119,0,119,1,1
19,0,132,0,132,1,1
20,0,145,0,145,1,1
21,0,81,0,81,1,1
22,0,163,0,163,1,1
23,0,125,0,125,1,1
24,0,107,0,107,1,1
25,0,170,0,170,1,1
26,0,157,0,157,1,1
27,0,176,0,176,1,1
28,0,195,0,195,1,1
29,0,150,0,150,1,1
30,0,220,0,220,1,1
31,0,214,0,214,1,1
32,0,201,0,201,1,1
33,0,239,0,239,1,1
34,0,245,0,245,1,1
35,0,189,0,189,1,1
36,0,182,0,182,1,1
37,0,226,0,226,1,1
38,0,264,0,264,1,1
39,0,258,0,258,1,1
40,0,207,0,207,1,1
41,0,283,0,283,1,1
42,0,270,0,270,1,1
43,0,233,0,233,1,1
44,0,251,0,251,1,1
45,0,289,0,289,1,1
46,0,296,0,296,1,1
47,0,308,0,308,1,1
48,0,276,0,276,1,1
49,0,333,0,333,1,1
50,0,314,0,314,1,1
51,0,302,0,302,1,1
52,0,0,0,0,1,1
53,0,346,0,346,1,1
54,0,327,0,327,1,1
55,0,340,0,340,1,1
56,0,320,0,320,1,1
