 ,X,Y,BX,BY,Width,Height
1,157,346,157,346,1,1
2,157,340,157,340,1,1
3,157,334,157,334,1,1
4,157,297,157,297,1,1
5,157,309,157,309,1,1
6,157,303,157,303,1,1
7,157,328,157,328,1,1
8,157,315,157,315,1,1
9,157,291,157,291,1,1
10,157,285,157,285,1,1
11,157,279,157,279,1,1
12,157,322,157,322,1,1
13,157,254,157,254,1,1
14,157,273,157,273,1,1
15,157,260,157,260,1,1
16,157,248,157,248,1,1
17,157,242,157,242,1,1
18,157,267,157,267,1,1
19,157,237,157,237,1,1
20,157,211,157,211,1,1
21,157,224,157,224,1,1
22,157,187,157,187,1,1
23,157,156,157,156,1,1
24,157,143,157,143,1,1
25,157,230,157,230,1,1
26,156,218,156,218,1,1
27,157,206,157,206,1,1
28,157,193,157,193,1,1
29,157,181,157,181,1,1
30,157,168,157,168,1,1
31,157,162,157,162,1,1
32,157,137,157,137,1,1
33,157,112,157,112,1,1
34,157,106,157,106,1,1
35,157,50,157,50,1,1
36,157,25,157,25,1,1
37,157,199,157,199,1,1
38,157,174,157,174,1,1
39,156,149,156,149,1,1
40,157,131,157,131,1,1
41,157,100,157,100,1,1
42,157,75,157,75,1,1
43,157,56,157,56,1,1
44,157,31,157,31,1,1
45,156,118,156,118,1,1
46,157,87,157,87,1,1
47,157,81,157,81,1,1
48,157,124,157,124,1,1
49,157,19,157,19,1,1
50,157,93,157,93,1,1
51,156,62,156,62,1,1
52,157,6,157,6,1,1
53,157,44,157,44,1,1
54,157,12,157,12,1,1
55,157,37,157,37,1,1
56,156,68,156,68,1,1
57,157,0,157,0,1,1
