 ,X,Y,BX,BY,Width,Height
1,235,183,235,183,1,1
2,183,16,183,16,1,1
3,182,10,182,10,1,1
4,180,4,180,4,1,1
5,187,39,187,39,1,1
6,185,33,185,33,1,1
7,183,27,183,27,1,1
8,184,22,184,22,1,1
9,190,56,190,56,1,1
10,188,45,188,45,1,1
11,190,62,190,62,1,1
12,187,50,187,50,1,1
13,190,67,190,67,1,1
14,191,73,191,73,1,1
15,190,79,190,79,1,1
16,183,0,183,0,1,1
17,189,85,189,85,1,1
18,190,96,190,96,1,1
19,190,90,190,90,1,1
20,191,108,191,108,1,1
21,190,102,190,102,1,1
22,193,114,193,114,1,1
23,194,137,194,137,1,1
24,194,131,194,131,1,1
25,193,125,193,125,1,1
26,190,119,190,119,1,1
27,208,177,208,177,1,1
28,203,166,203,166,1,1
29,198,160,198,160,1,1
30,198,143,198,143,1,1
31,202,188,202,188,1,1
32,196,154,196,154,1,1
33,195,148,195,148,1,1
34,201,171,201,171,1,1
35,203,194,203,194,1,1
36,203,200,203,200,1,1
37,208,206,208,206,1,1
38,211,212,211,212,1,1
39,238,260,238,260,1,1
40,233,231,233,231,1,1
41,238,289,238,289,1,1
42,238,283,238,283,1,1
43,237,277,237,277,1,1
44,238,266,238,266,1,1
45,237,254,237,254,1,1
46,233,248,233,248,1,1
47,236,243,236,243,1,1
48,236,271,236,271,1,1
49,236,237,236,237,1,1
50,228,225,228,225,1,1
51,227,219,227,219,1,1
52,238,313,238,313,1,1
53,238,307,238,307,1,1
54,238,300,238,300,1,1
55,237,294,237,294,1,1
56,238,324,238,324,1,1
57,238,318,238,318,1,1
58,238,330,238,330,1,1
59,238,334,238,334,1,1
60,238,340,238,340,1,1
61,238,345,238,345,1,1
